UserId,X,Y,Pressure,Duration,Orientation,Size
X,Y,Pressure,Duration,Orientation,Size
0.5,0.5,0.5,0.003663003663003663,0,0
0.5,0.5,0.5,0.003663003663003663,0,0
0.44758398488412265,0.7351535813449579,0.5,0.003663003663003663,0.3027569750327286,0.010840612295734482
0.4995865821060528,0.4873696601361665,0.5,0.11721611721611722,0.00047744983603865255,0.011387675345241832
0.5526363324846363,0.5443186983603142,0.5,0.003663003663003663,0.1180759139371718,0.015615538978504184
0.481965761856443,0.5189177628228216,0.5,0.003663003663003663,0.042689187600281425,0.017144081572591403
0.4959012327566334,0.49393389511841546,0.5,0.003663003663003663,0.010993182077395311,0.017537706937571274
0.5248336314562743,0.49321518685962557,0.5,0.003663003663003663,0.05032539755261713,0.01933967408775056
0.5080525104297502,0.4853126023298085,0.5,0.003663003663003663,0.023957506301752772,0.020197504158756662
0.4425693311219813,0.4303162932938074,0.5,0.003663003663003663,0.1423744211497398,0.025295407849818118
0.5351530864260686,0.5243454817939162,0.5,0.003663003663003663,0.07619049580423484,0.028023508913531704
0.49189851911813154,0.5283365241667091,0.5,0.003663003663003663,0.0378668762393495,0.029379382297181983
0.5042918677685548,0.4832375398210168,0.5,0.003663003663003663,0.02199061493751055,0.030166785232016328
0.5174074560890622,0.4761331637657583,0.5,0.003663003663003663,0.04519392840782754,0.03178501337007154
0.505208201279286,0.1336209125523113,0.5,0.003663003663003663,0.4426668661397077,0.0476352836123
0.5,0.5,0.5,0.8351648351648352,0,0.0476352836123
0.16028529360952237,0.44053322200562683,0.5,0.003663003663003663,0.6830302795775162,0.07209208248983716
0.5,0.5,0.5,0.9304029304029304,0,0.07209208248983716
0.3584238030567346,0.4818812266776416,0.5,0.003663003663003663,0.28391942780389573,0.08225819159340476
0.5013020503198216,0.4987224060464888,0.5,0.08058608058608059,0.00013756327360031205,0.08236655554614798
0.5,0.5,0.5,0.054945054945054944,0,0.08236655554614798
0.5021699348690504,0.5387935566842704,0.5,0.003663003663003663,0.04705864829804365,0.08405155243616272
0.46042890095033223,0.5115109242093284,0.5,0.003663003663003663,0.08033285530690647,0.086927976138366
0.49045333824892046,0.5011232385707752,0.5,0.018315018315018316,0.003827247855113098,0.08761317439271633
0.4964799880086958,0.5005955528056136,0.5,0.06227106227106227,0.00041616228257482517,0.08786649545086615
0.5012347097399373,0.4993015573081046,0.5,0.05860805860805861,0.00016305689401592644,0.08795991092088039
0.5,0.5,0.5,0.003663003663003663,0,0.08795991092088039
0.6775001520393474,0.49058127976273913,0.5,0.003663003663003663,0.3550851598134313,0.10067420280165441
0.5,0.5,0.5,0.9597069597069597,0,0.10067420280165441
0.694956137796793,0.537436421408364,0.5,0.003663003663003663,0.3924192726408301,0.11472529177033464
0.5,0.5,0.5,0.014652014652014652,0,0.11472529177033464
0.6998266614858644,0.48954296748243864,0.5,0.003663003663003663,0.39974322538788754,0.12903862451455314
0.5,0.5,0.5,0.14652014652014653,0,0.12903862451455314
0.1034814316188849,0.47565455931271033,0.5,0.003663003663003663,0.7933646295318346,0.15744609012942098
0.5,0.5,0.5,0.23443223443223443,0,0.15744609012942098
0.39367340249606764,0.487149081978041,0.5,0.003663003663003663,0.2131607508672979,0.16507859159885938
0.5,0.5,0.5,0.978021978021978,0,0.16507859159885938
0.8026808268089684,0.5424650361421792,0.5,0.003663003663003663,0.6073652490003021,0.18682610438730213
0.5,0.5,0.5,0.17216117216117216,0,0.18682610438730213
0.29636417239277846,0.4612064433157296,0.5,0.003663003663003663,0.4098473458303275,0.20150122847355018
0.5,0.5,0.5,0.003663003663003663,0,0.20150122847355018
0.878773484367611,0.5130909807210744,0.5,0.003663003663003663,0.7575040857395238,0.22862466008086255
0.5,0.5,0.5,0.003663003663003663,0,0.22862466008086255
0.1487607979909003,0.49034195698290184,0.5,0.003663003663003663,0.7023824666766326,0.25377438950902814
0.5,0.5,0.5,0.18315018315018314,0,0.25377438950902814
0.6922554868945558,0.5127713766995637,0.5,0.003663003663003663,0.3847148392168494,0.26754961109034714
0.5,0.5,0.5,0.003663003663003663,0,0.26754961109034714
0.16105711213744328,0.5028732298767237,0.5,0.003663003663003663,0.677708590056175,0.2918158598646113
0.5,0.5,0.5,0.003663003663003663,0,0.2918158598646113
1,0.5193964083824961,0.5,0.003663003663003663,1,0.32762217710821095
0.5,0.5,0.5,1,0,0.32762217710821095
0.12547030693273847,0.47932677868989726,0.5,0.003663003663003663,0.7492699957966822,0.3544507762788176
0.5,0.5,0.5,0.003663003663003663,0,0.3544507762788176
0.6998262144939079,0.5222696382592199,0.5,0.003663003663003663,0.4004471987138255,0.3687893157152757
0.5,0.5,0.5,0.08424908424908426,0,0.3687893157152757
0.1946665615076701,0.4670340064433815,0.5,0.003663003663003663,0.611796459931557,0.39069549384809626
0.5,0.5,0.5,0.4139194139194139,0,0.39069549384809626
0.961375847201859,0.49864290583072013,0.5,0.003663003663003663,0.9224998658450907,0.42372681670172374
0.5,0.5,0.5,0.003663003663003663,0,0.42372681670172374
0.142106006576096,0.5159642105977981,0.5,0.003663003663003663,0.715851271647802,0.4493588144335792
0.5,0.5,0.5,0.27106227106227104,0,0.4493588144335792
0.705516670428435,0.5165231373991459,0.5,0.003663003663003663,0.4114049050677228,0.4640897089800071
0.5,0.5,0.5,0.003663003663003663,0,0.4640897089800071
0.5854466347353824,0.9620046928969147,0.5,0.003663003663003663,0.583615829076968,0.48498684250432345
0.48944562592420243,0.42036980507813176,0.5,0.8644688644688645,0.0004172544045648399,0.48851276358947204
0.16500516859282538,0.4041834131637723,0.5,0.003663003663003663,0.6797311781008858,0.5128514337929182
0.8904910184292052,0.22102511047611423,0.5,0.003663003663003663,0.8503804652357922,0.5433004265089109
0.5,0.5,0.5,0.17582417582417584,0,0.5433004265089109
0.17436581339958218,0.4541823485021444,0.5,0.003663003663003663,0.6534374275805895,0.5666976143397032
0.5,0.5,0.5,0.1391941391941392,0,0.5666976143397032
0.41927838065541984,0.5015964169491172,0.5,0.003663003663003663,0.16141044291533743,0.5724771278651597
0.5,0.5,0.5,0.23809523809523808,0,0.5724771278651597
0.7344975553389079,0.513889189195633,0.5,0.003663003663003663,0.4691664229374811,0.589276249644904
0.5,0.5,0.5,0.23809523809523808,0,0.589276249644904
0.6876745146617211,0.5272187116706399,0.5,0.003663003663003663,0.3766835082537777,0.6027638988418709
0.5,0.5,0.5,0.003663003663003663,0,0.6027638988418709
0.14842319489934497,0.47222240263463877,0.5,0.003663003663003663,0.7037608668857296,0.6279629837052121
0.5,0.5,0.5,0.1978021978021978,0,0.6279629837052121
0.4076093576375442,0.48635087350348244,0.5,0.003663003663003663,0.1854647924780899,0.6346037949022009
0.5,0.5,0.5,0.003663003663003663,0,0.6346037949022009
0.9391938713628172,0.5222696382592199,0.5,0.003663003663003663,0.8785585237373303,0.6660617401202085
0.5,0.5,0.5,0.24175824175824176,0,0.6660617401202085
0.3365799393834208,0.4845946750969233,0.5,0.003663003663003663,0.3272798222190589,0.6777804252620129
0.5,0.5,0.5,0.13186813186813187,0,0.6777804252620129
0.30870845125953766,0.49760537457632426,0.5,0.003663003663003663,0.38248901939056057,0.6914759484325047
0.5,0.5,0.5,0.003663003663003663,0,0.6914759484325047
0.855676019335978,1,0.5,0.003663003663003663,0.9330013021761729,0.7248832890469165
0.4933268074163217,0.4656831193747123,0.5,0.9084249084249084,0.00017558644202729393,0.7264424908009486
0.25920456390707325,0.0657666973678358,0.5,0.003663003663003663,0.7119743596924906,0.7519356705934067
0.5,0.5,0.5,0.9487179487179487,0,0.7519356705934067
0.5602758720123958,0.4950509676952065,0.5,0.003663003663003663,0.12066681759199235,0.7562563049448812
0.5,0.5,0.5,0.8754578754578755,0,0.7562563049448812
0.7125086427757247,0.49449199978723213,0.5,0.003663003663003663,0.42495270611859887,0.7714722963536899
0.5,0.5,0.5,0.003663003663003663,0,0.7714722963536899
0.1405148145426648,0.48842593601227413,0.5,0.003663003663003663,0.7189089660092872,0.7972137788598866
0.5,0.5,0.5,0.003663003663003663,0,0.7972137788598866
0.833542566957098,0.8858557359652317,0.5,0.003663003663003663,0.8136212295707504,0.8263465587220246
0.5,0.5,0.5,0.8901098901098901,0,0.8263465587220246
0.029125014983542863,0.6699395625712327,0.5,0.003663003663003663,0.9636083334591248,0.8608498244084385
0.5,0.5,0.5,0.06593406593406594,0,0.8608498244084385
0.5265694005547319,0.7315608621835397,0.5,0.003663003663003663,0.2846995780767727,0.8710438678201743
0.5,0.5,0.5,0.003663003663003663,0,0.8710438678201743
0.5,0.5,0.5,0.1684981684981685,0,0.8710438678201743
0.5,0.5,0.5,0.17216117216117216,0,0.8710438678201743
0.960459476441798,0.4378993149087404,0.5,0.003663003663003663,0.9237168319566447,0.904118765748467
0.5,0.5,0.5,0.06227106227106227,0,0.904118765748467
0.4994829793037013,0.4673301796877524,0.5,0.12454212454212454,0.0011610286425965558,0.9055322191852613
0.451765644302525,0.9024810644380079,0.5,0.003663003663003663,0.4956252010973539,0.9232787323696761
0.5,0.5,0.5,0.003663003663003663,0,0.9232787323696761
0.5,0.5,0.5,0.003663003663003663,0,0.9232787323696761
0.4889092355764573,0.4934545096394628,0.5,0.003663003663003663,0.023542691035981854,0.9241217094336786
0.5,0.5,0.5,0.11721611721611722,0,0.9241217094336786
0.5292700762898556,0.07279699928203165,0.5,0.003663003663003663,0.5193209256261646,0.9427166792478888
0.5,0.5,0.5,0.003663003663003663,0,0.9427166792478888
0.08057657045471078,0.7333974240450252,0.5,0.003663003663003663,0.8847346185428374,0.9743957676758289
0.5,0.5,0.5,0.11721611721611722,0,0.9743957676758289
0.5040987672433666,0.0628996745917228,0.5,0.003663003663003663,0.5280311935246111,0.9933026201056877
0.5,0.5,0.5,0.11721611721611722,0,0.9933026201056877
0.46774016834362736,0.6453539358649479,0.5,0.003663003663003663,0.18704464490855563,1
0.5,0.5,0.5,0.7252747252747253,0,1